id,license,file_name,height,width,area,iscrowd,x_min_bb,y_min_bb,width_bb,heigth_bb,category_id,supercategory,name
195842,1,000000195842.jpg,480,640,53.63875,0,443.02,144.2,7.75,10.57,75,electronic,remote
454067,1,000000454067.jpg,406,500,92.12425,0,351.77,39.48,4.7,23.07,84,indoor,book
383339,1,000000383339.jpg,428,640,198.1337,0,250.39,292.26,21.04,26.84,1,person,person
253433,3,000000253433.jpg,480,640,117334.4522,0,118.23,10.76,402.57,456.15,88,indoor,teddy bear
288430,1,000000288430.jpg,375,500,27.6618,0,124.12,141.42,8.56,5.56,1,person,person
12670,3,000000012670.jpg,428,640,147779,1,1,0,638,427,1,person,person
537270,5,000000537270.jpg,480,640,4842.2248,0,336.26,404.91,118.2,75.09,77,electronic,cell phone
73326,1,000000073326.jpg,480,640,819.91725,0,257.61,277.02,48.9,25.51,51,kitchen,bowl
249129,4,000000249129.jpg,427,640,177.7257,0,587.03,88.65,12.25,22.35,85,indoor,clock
512929,1,000000512929.jpg,612,612,3713.1087,0,335.91,442.11,64.35,131.47,50,kitchen,spoon
32334,1,000000032334.jpg,480,640,1303.06045,0,587.24,129.64,50.28,38.29,3,vehicle,car
295809,3,000000295809.jpg,512,640,18.82445,0,433.43,130.54,3.4,7.13,11,outdoor,fire hydrant
287714,5,000000287714.jpg,480,640,790.8781,0,409.59,288.49,25.67,35.15,47,kitchen,cup
245102,2,000000245102.jpg,427,640,614.75955,0,404.26,143.67,24.94,30.24,10,outdoor,traffic light
307074,1,000000307074.jpg,333,500,185.34745,0,265.17,160.41,8.2,31.14,10,outdoor,traffic light
338191,4,000000338191.jpg,640,635,6508.7527,0,12.06,185.36,88.68,133.02,11,outdoor,fire hydrant
28993,4,000000028993.jpg,612,612,19910.42135,0,238.08,237.76,92.49,299.27,11,outdoor,fire hydrant
227399,2,000000227399.jpg,482,640,3394,1,124,174,352,113,1,person,person
546659,2,000000546659.jpg,640,420,104.57895,0,72.58,346.02,7.44,24.19,1,person,person
571008,3,000000571008.jpg,425,640,93513.3712,0,147.08,44.89,345.73,330.45,13,outdoor,stop sign
230450,3,000000230450.jpg,480,640,228.1288,0,361.52,249.79,40.68,15.06,4,vehicle,motorcycle
222317,5,000000222317.jpg,480,640,236.3849,0,0,427.72,19.77,13.67,75,electronic,remote
170278,2,000000170278.jpg,504,640,209052.5324,0,4.52,127.8,634.63,367.95,65,furniture,bed
325991,5,000000325991.jpg,334,500,478.2469,0,319.76,218.69,50.71,15.1,34,sports,frisbee
196442,1,000000196442.jpg,427,640,10.9604,0,341.83,345,4.53,6.29,1,person,person
378515,1,000000378515.jpg,640,425,51123,1,91,13,333,626,52,food,banana
344795,2,000000344795.jpg,361,640,18012.7694,0,225.52,156.57,194.7,107.89,61,food,cake
265777,1,000000265777.jpg,612,612,49577.59335,0,11.63,481.09,554.24,121.02,59,food,pizza
441491,2,000000441491.jpg,480,640,4706.06915,0,283.69,264.27,140.22,76.58,59,food,pizza
372349,1,000000372349.jpg,437,640,19.09545,0,287.23,234.02,5.9,8.14,90,indoor,toothbrush
455937,1,000000455937.jpg,480,640,11830.38475,0,0,200.86,180.58,168.07,62,furniture,chair
166478,1,000000166478.jpg,426,640,1433.5343,0,415.45,276.43,101.61,27.88,84,indoor,book
355610,5,000000355610.jpg,427,640,90394.5469,0,1.92,38.38,355.03,383.82,88,indoor,teddy bear
280918,1,000000280918.jpg,480,640,8467.3809,0,97.34,0.95,222.55,95.78,82,appliance,refrigerator
581317,5,000000581317.jpg,354,640,33684.523,0,409.85,55.93,203.43,298.07,1,person,person
284764,5,000000284764.jpg,427,640,6933.4697,0,109.8,200.56,143.07,221.82,77,electronic,cell phone
570834,3,000000570834.jpg,480,640,246.249,0,192.13,235.64,8.11,50.05,2,vehicle,bicycle
240940,1,000000240940.jpg,500,357,489.8193,0,322.38,182.43,14.27,44.58,84,indoor,book
343496,1,000000343496.jpg,393,640,36.8991,0,619.31,212.81,10.55,4.77,3,vehicle,car
11615,3,000000011615.jpg,640,480,1642.88965,0,289.61,165.63,65.81,37.66,8,vehicle,truck
368038,1,000000368038.jpg,317,640,95325.90145,0,70.52,17.1,562.77,283.52,7,vehicle,train
477623,3,000000477623.jpg,480,640,114809.0704,0,97.08,75.51,457.35,354.87,7,vehicle,train
311392,3,000000311392.jpg,427,640,131457.601,0,0,76.17,547.09,350.83,21,animal,cow
520531,4,000000520531.jpg,480,640,63428,1,386,0,253,325,84,indoor,book
224093,1,000000224093.jpg,316,640,38.79575,0,263.76,127.82,8.05,8.22,21,animal,cow
440171,3,000000440171.jpg,640,411,1545.5313,0,332.33,345.18,51.47,53.91,1,person,person
514979,1,000000514979.jpg,427,640,56813.179,0,452.91,4.86,187.09,407.81,22,animal,elephant
53624,1,000000053624.jpg,427,640,300.36475,0,179.55,1.2,12.8,38.86,1,person,person
310980,6,000000310980.jpg,427,640,55942.1499,0,332.96,152.57,307.04,274.43,88,indoor,teddy bear
9378,2,000000009378.jpg,400,600,466.90755,0,421.38,350.46,20.3,39.07,1,person,person
3255,3,000000003255.jpg,363,640,210.2294,0,242.63,315.44,8.04,41.6,1,person,person
132116,4,000000132116.jpg,612,612,3760.50725,0,410.07,207.68,77.62,68.88,56,food,broccoli
170613,1,000000170613.jpg,640,439,11367.3735,0,263.9,180.15,140.64,271.8,1,person,person
274460,4,000000274460.jpg,454,640,1903.4373,0,7.53,197.21,37.16,94.35,1,person,person
274066,1,000000274066.jpg,427,640,167.60385,0,478.19,122.76,33.9,8.02,42,sports,surfboard
71451,2,000000071451.jpg,640,383,151950.6694,0,1.44,168.03,381.56,464.54,65,furniture,bed
202445,1,000000202445.jpg,612,612,203749.8802,0,11,159.3,580.37,437.34,65,furniture,bed
64523,2,000000064523.jpg,444,640,5755.649,0,298.92,130.94,80.76,136.16,1,person,person
512657,1,000000512657.jpg,427,640,303.08405,0,201.2,54.76,31.57,18.25,75,electronic,remote
302107,2,000000302107.jpg,640,427,12739.41545,0,0,299.62,112.08,273.52,1,person,person
133969,2,000000133969.jpg,427,640,3651,1,57,111,385,208,1,person,person
207306,6,000000207306.jpg,500,375,29510.9362,0,46.07,148.31,222.47,205.62,88,indoor,teddy bear
161642,2,000000161642.jpg,640,480,16087.27155,0,144.14,184.5,145.59,145.59,85,indoor,clock
304396,3,000000304396.jpg,640,425,2242.05765,0,101.15,151.43,39.84,82.12,85,indoor,clock
233370,4,000000233370.jpg,640,427,39087.38445,0,72.19,273.65,299.48,188.6,33,accessory,suitcase
3156,3,000000003156.jpg,640,443,36545.2461,0,255.43,248.26,187.57,367.27,70,furniture,toilet
297147,5,000000297147.jpg,480,640,27.9564,0,24.24,40.92,6.28,6.28,4,vehicle,motorcycle
44590,1,000000044590.jpg,246,640,469.05135,0,464.56,95,21.2,53.93,1,person,person
419201,4,000000419201.jpg,425,640,90.6778,0,49.37,265.92,18.34,8.27,16,animal,bird
126107,4,000000126107.jpg,480,640,111.02565,0,631.33,363.86,8.67,30.37,1,person,person
259382,6,000000259382.jpg,480,640,21439.99785,0,133.75,96.9,290.16,228.67,25,animal,giraffe
558421,4,000000558421.jpg,427,640,3504,1,126,36,501,139,16,animal,bird
16598,3,000000016598.jpg,640,478,197548.3638,0,8.67,17.7,469.33,608.21,1,person,person
179392,3,000000179392.jpg,640,480,97774.50575,0,117.23,42.37,362.77,550.68,17,animal,cat
461036,2,000000461036.jpg,332,500,5077.76565,0,200.84,124.94,107.72,110.82,23,animal,bear
7088,3,000000007088.jpg,640,478,87.334,0,47.29,181.92,11.82,9.81,3,vehicle,car
165500,3,000000165500.jpg,480,640,758.61895,0,175.19,252.02,34.01,26.7,23,animal,bear
499031,3,000000499031.jpg,640,427,36375.25485,0,287.93,146.44,137.64,428.34,1,person,person
50331,1,000000050331.jpg,480,640,99172.29415,0,298.81,90.88,341.19,389.12,64,furniture,potted plant
538458,6,000000538458.jpg,427,640,7836.1475,0,296.47,35.4,101.77,147.13,1,person,person
396200,6,000000396200.jpg,427,640,8410.65445,0,308.86,102.03,81.76,181.75,1,person,person
431693,1,000000431693.jpg,426,640,552.80655,0,108.04,94.68,20.71,53.35,43,sports,tennis racket
489611,3,000000489611.jpg,622,640,3030.64455,0,444.11,343.46,99.25,160.04,75,electronic,remote
234366,1,000000234366.jpg,640,480,1046.72245,0,227.84,232.89,37.1,36.81,85,indoor,clock
154339,1,000000154339.jpg,427,640,12956.28355,0,489.11,256.2,131.98,125.33,85,indoor,clock
31296,1,000000031296.jpg,425,640,747,1,320,103,39,26,62,furniture,chair
404678,1,000000404678.jpg,425,640,5058.64685,0,128.74,109.58,250.3,77.68,63,furniture,couch
398905,4,000000398905.jpg,427,640,52525.5426,0,217.82,31.67,293.62,335.84,1,person,person
2532,3,000000002532.jpg,640,480,371.3505,0,206.17,443.28,60.14,48.68,35,sports,skis
534605,3,000000534605.jpg,400,600,1715.41595,0,372.01,100.51,35.8,82.05,1,person,person
433204,3,000000433204.jpg,480,640,53.9011,0,289.06,255.41,7.35,11.37,1,person,person
354753,3,000000354753.jpg,480,640,329.17395,0,307.43,139.54,18.16,21.59,10,outdoor,traffic light
547383,3,000000547383.jpg,426,640,691.67145,0,493.39,1.16,96.95,9.61,20,animal,sheep
343976,3,000000343976.jpg,375,500,102.1152,0,158.71,273.32,13.15,9.88,3,vehicle,car
507667,3,000000507667.jpg,386,500,30.23075,0,143.49,20.08,8.82,5.84,1,person,person
405306,2,000000405306.jpg,417,640,54315.52935,0,0,234.42,493.5,182.58,65,furniture,bed
154004,3,000000154004.jpg,427,640,19102,1,1,50,445,288,1,person,person
227491,3,000000227491.jpg,480,640,454.8008,0,139.38,256.21,27.91,26.87,54,food,sandwich
91495,3,000000091495.jpg,447,640,3252.90835,0,209.68,124.31,83.66,78.08,40,sports,baseball glove
422886,1,000000422886.jpg,640,640,51579.2873,0,0,446.78,355.6,193.22,63,furniture,couch
407650,1,000000407650.jpg,428,640,525.8717,0,267.29,277.62,96.56,25.12,36,sports,snowboard
378116,4,000000378116.jpg,454,640,1433.486,0,447.84,250.07,59.13,49.01,42,sports,surfboard
68286,4,000000068286.jpg,366,640,118954.8936,0,23.05,46.28,527.73,319.4,65,furniture,bed
92091,1,000000092091.jpg,480,640,19834.625,0,1,370.85,220,107.5,63,furniture,couch
281409,3,000000281409.jpg,427,640,2128.8642,0,296.31,0.66,94.19,54.95,1,person,person
254516,3,000000254516.jpg,427,640,5118.248,0,172.36,215.17,62.27,197.93,1,person,person
452515,1,000000452515.jpg,500,224,927.7257,0,40.88,14.09,40.55,95.99,1,person,person
53909,5,000000053909.jpg,640,480,86108.1338,0,2.88,142.38,477.12,488.99,1,person,person
499266,1,000000499266.jpg,480,640,2030.05415,0,587.46,104.67,51.83,64.79,62,furniture,chair
541634,4,000000541634.jpg,612,612,1725.2088,0,563.71,225.81,40.12,83.3,50,kitchen,spoon
559513,3,000000559513.jpg,421,640,8008.09685,0,0,147.21,80.54,174.71,67,furniture,dining table
412362,4,000000412362.jpg,499,640,1602.44145,0,461.02,363.58,49.32,114.21,46,kitchen,wine glass
70739,1,000000070739.jpg,480,640,4225.31625,0,596.42,204.38,42.69,148.74,1,person,person
210299,4,000000210299.jpg,480,640,9728.50375,0,136.44,183.92,124.45,216.89,2,vehicle,bicycle
402346,4,000000402346.jpg,480,640,2356.54845,0,118.93,276.77,74.35,51.55,86,indoor,vase
527750,3,000000527750.jpg,640,427,658.40575,0,100.54,341.94,30.93,28.53,51,kitchen,bowl
109055,1,000000109055.jpg,480,640,271179.0443,0,2.06,2.06,637.6,471.76,2,vehicle,bicycle
325114,4,000000325114.jpg,480,640,18018.36405,0,69.03,105.71,139.15,184.45,70,furniture,toilet
12667,4,000000012667.jpg,480,640,14720.85215,0,283.84,48.74,163.77,241.29,52,food,banana
42102,4,000000042102.jpg,640,246,70895.23215,0,20.13,6.66,220.17,621.83,1,person,person
571857,4,000000571857.jpg,426,640,17250.96325,0,0,161.07,501.93,130.19,5,vehicle,airplane
269682,5,000000269682.jpg,480,640,330.307,0,201.54,433.19,9.72,36.44,10,outdoor,traffic light
109441,5,000000109441.jpg,480,640,69.38565,0,60.39,419.96,13.51,7.22,3,vehicle,car
72852,2,000000072852.jpg,640,424,7557.3843,0,133.7,444.09,156.15,154.35,2,vehicle,bicycle
192607,5,000000192607.jpg,425,640,5396.94245,0,456.56,223.9,62.06,159.01,1,person,person
525247,3,000000525247.jpg,427,640,128506.9432,0,195.75,22.07,443.31,399.17,73,electronic,laptop
296657,3,000000296657.jpg,427,640,63.02705,0,299.33,197.12,9.59,17.58,32,accessory,tie
262048,3,000000262048.jpg,612,612,62.35565,0,518.51,261.99,8.15,13.11,1,person,person
285,4,000000000285.jpg,640,586,275709.8111,0,1.43,68.81,584.57,563.94,23,animal,bear
269932,1,000000269932.jpg,500,375,75304.35165,0,34.41,45.16,340.59,453.76,62,furniture,chair
68933,3,000000068933.jpg,313,500,18526.11725,0,6.32,58.95,134.04,206.33,24,animal,zebra
242678,2,000000242678.jpg,481,640,1114.7464,0,351.53,163.32,61.73,63.95,1,person,person
13201,3,000000013201.jpg,640,427,3725.12715,0,107.9,427.13,68.08,96.05,41,sports,skateboard
476119,4,000000476119.jpg,427,640,2674.05795,0,268.19,55.85,148.29,39.96,8,vehicle,truck
187055,6,000000187055.jpg,640,425,890.57795,0,278.79,195.88,33.14,32.75,37,sports,sports ball
254368,3,000000254368.jpg,640,392,70937.7884,0,33.15,65.59,358.85,393.51,1,person,person
225757,1,000000225757.jpg,367,500,628.28985,0,80.9,192.63,20.73,42.28,77,electronic,cell phone
281687,3,000000281687.jpg,375,500,60.6273,0,90.04,136.27,12.43,12.2,77,electronic,cell phone
273420,1,000000273420.jpg,400,500,20960.6446,0,2.07,291.88,497.41,103.63,65,furniture,bed
123633,1,000000123633.jpg,480,640,10762.141,0,523.92,377.32,116.08,102.68,51,kitchen,bowl
226984,3,000000226984.jpg,427,640,339.3875,0,501.05,80.12,17.62,24.06,47,kitchen,cup
222825,3,000000222825.jpg,640,427,28597.19265,0,269.09,322.94,157.51,277.07,79,appliance,oven
245764,1,000000245764.jpg,480,640,72983.6324,0,270.88,14.63,312.05,465.37,70,furniture,toilet
26564,3,000000026564.jpg,426,640,547.0566,0,96.41,190.63,24.42,79.26,84,indoor,book
225184,1,000000225184.jpg,640,457,2402.8008,0,268.41,431.35,54.15,69.56,20,animal,sheep
289659,3,000000289659.jpg,426,640,27298.2267,0,201.99,75.63,327.4,292.65,25,animal,giraffe
193717,3,000000193717.jpg,640,521,107.7699,0,340.05,138.15,8.64,20.02,10,outdoor,traffic light
565607,3,000000565607.jpg,313,640,1173.28905,0,356.5,12.16,43.9,33.33,64,furniture,potted plant
65455,2,000000065455.jpg,375,500,13346,1,313,73,186,300,1,person,person
81394,3,000000081394.jpg,480,640,495.4891,0,611.77,179.35,28.23,41.12,4,vehicle,motorcycle
272049,2,000000272049.jpg,427,640,121258.8698,0,51.82,32.33,467.3,384.78,8,vehicle,truck
78426,1,000000078426.jpg,334,500,7068.356,0,267.68,76.08,88.72,89.86,47,kitchen,cup
260261,3,000000260261.jpg,640,426,35.65345,0,396.19,222.47,5.37,8.67,1,person,person
231088,2,000000231088.jpg,640,425,18946.23925,0,235.87,455.91,189.13,172.58,28,accessory,umbrella
100238,4,000000100238.jpg,480,640,4145.0571,0,415.77,98.1,75.64,76.73,34,sports,frisbee
128658,3,000000128658.jpg,427,640,17251.3771,0,375.26,125.49,186.11,178.85,52,food,banana
419379,3,000000419379.jpg,640,427,4740.7423,0,19.52,122.51,118.23,79.95,60,food,donut
55528,2,000000055528.jpg,480,640,89.012,0,524.38,293.89,5.03,26.26,85,indoor,clock
416451,3,000000416451.jpg,480,640,33103,1,479,83,160,391,84,indoor,book
538067,2,000000538067.jpg,375,500,160.21685,0,63.13,313.15,13.36,25.42,1,person,person
17959,1,000000017959.jpg,427,640,23866,1,0,132,639,239,1,person,person
454404,1,000000454404.jpg,529,640,88255.3429,0,416.04,4.82,223.96,513.85,64,furniture,potted plant
541291,3,000000541291.jpg,426,640,1409.2993,0,75.09,266.01,105.96,21.28,81,appliance,sink
323202,3,000000323202.jpg,640,480,188892.7235,0,3.32,46.62,476.68,585.28,70,furniture,toilet
550797,1,000000550797.jpg,640,361,71526.25085,0,51.54,214.9,250.56,390.88,70,furniture,toilet
142324,3,000000142324.jpg,480,640,15889,1,150,179,399,163,1,person,person
338625,2,000000338625.jpg,480,640,33.61805,0,3.3,248.16,6.39,7.63,31,accessory,handbag
47010,1,000000047010.jpg,480,640,1093.79115,0,541.93,359.15,42.83,46.78,21,animal,cow
185157,2,000000185157.jpg,640,426,582.93025,0,57.68,555.67,37.37,19.21,2,vehicle,bicycle
550084,5,000000550084.jpg,375,500,4533.47915,0,0,257.14,87.66,77.92,8,vehicle,truck
225946,4,000000225946.jpg,463,640,846.5514,0,67.17,204.4,31.92,54.4,13,outdoor,stop sign
463618,5,000000463618.jpg,451,640,15289.202,0,234.88,142.6,174.5,245.77,1,person,person
136633,1,000000136633.jpg,640,427,157.4894,0,170.38,253.86,9.46,28.88,1,person,person
490171,4,000000490171.jpg,427,640,2499.6273,0,181.76,281.3,277.94,32.7,42,sports,surfboard
462728,4,000000462728.jpg,427,640,2247.201,0,166.21,215.57,171,55.4,42,sports,surfboard
356125,1,000000356125.jpg,480,640,9800.7338,0,51.16,157.46,175.23,82.72,22,animal,elephant
244592,1,000000244592.jpg,374,500,9743.44265,0,143.1,120.4,121.99,136.96,24,animal,zebra
324715,1,000000324715.jpg,333,500,4065.50795,0,345.72,188.58,133.2,114.49,87,indoor,scissors
89078,5,000000089078.jpg,640,479,2324.92905,0,178.34,555.67,171.57,38.31,36,sports,snowboard
322574,1,000000322574.jpg,480,640,116628.8253,0,1.19,96,638.81,285.63,58,food,hot dog
453040,4,000000453040.jpg,640,480,7463.7968,0,0,290.88,480,109.24,67,furniture,dining table
241668,1,000000241668.jpg,640,460,48111.05655,0,229.14,88.49,158.02,543.61,1,person,person
238013,2,000000238013.jpg,334,500,1011.2838,0,0,202.14,55.52,36.43,43,sports,tennis racket
256775,2,000000256775.jpg,480,640,1625.91565,0,478.81,273.92,26.89,113,1,person,person
331317,1,000000331317.jpg,484,640,602.71735,0,56.99,150.5,20.59,66.22,1,person,person
419653,3,000000419653.jpg,480,640,262.3601,0,337.49,158.05,14.65,24.1,62,furniture,chair
560911,1,000000560911.jpg,640,481,43098.9768,0,0,343.78,164.32,289.73,33,accessory,suitcase
60363,6,000000060363.jpg,480,640,256,1,593,243,46,28,16,animal,bird
109976,3,000000109976.jpg,480,640,130.21735,0,189.69,168.64,6.62,26.87,44,kitchen,bottle
66841,1,000000066841.jpg,500,336,1510.34285,0,224.94,422.37,42.96,56.74,50,kitchen,spoon
92124,1,000000092124.jpg,640,360,883.4076,0,325.26,328.8,23.37,58.03,44,kitchen,bottle
368335,3,000000368335.jpg,640,411,538.06695,0,251.57,247.76,47.13,46.91,3,vehicle,car
578792,2,000000578792.jpg,427,640,18008.68715,0,136.26,77.72,356.95,124.75,1,person,person
2149,5,000000002149.jpg,427,640,39922.19125,0,96.45,94.44,243.14,231.08,53,food,apple
66561,6,000000066561.jpg,427,640,26964.7662,0,53.95,135.41,166.41,256.02,20,animal,sheep
94871,4,000000094871.jpg,640,480,412.06025,0,5.39,0.42,23.48,30.96,31,accessory,handbag
176847,4,000000176847.jpg,480,640,14640.1814,0,246.84,216.62,271.05,143.19,16,animal,bird
14473,4,000000014473.jpg,427,640,307.97145,0,25.96,225.26,13.18,35.79,1,person,person
511398,1,000000511398.jpg,427,640,99363.23185,0,12.03,46.52,514.63,355.69,18,animal,dog
516173,4,000000516173.jpg,640,408,4142.21515,0,170.33,283.54,67.85,162.48,42,sports,surfboard
249550,4,000000249550.jpg,625,415,96888.6688,0,2.81,199.44,254.21,418.54,65,furniture,bed
569972,2,000000569972.jpg,574,640,1935.59265,0,114.35,360.75,104.68,25.53,42,sports,surfboard
416534,3,000000416534.jpg,355,640,4555,1,271,169,112,87,84,indoor,book
80022,1,000000080022.jpg,426,640,298.13325,0,304.92,247.92,19.92,20.62,37,sports,sports ball
257370,1,000000257370.jpg,480,640,51761.3833,0,0,50.98,181.55,422.8,1,person,person
23751,5,000000023751.jpg,640,430,2784.7888,0,187.61,111.77,102.34,73.05,38,sports,kite
179112,5,000000179112.jpg,375,500,82778.0203,0,15.17,1.69,333.71,369.1,1,person,person
546826,2,000000546826.jpg,480,640,56025.7925,0,327.24,1.99,312.76,478.01,87,indoor,scissors
2685,1,000000002685.jpg,555,640,47098.0636,0,161.61,132.67,354.75,414.86,1,person,person
417632,1,000000417632.jpg,480,640,1841.302,0,241.07,333.32,25.8,146.68,44,kitchen,bottle
248111,3,000000248111.jpg,427,640,260.62265,0,311.41,365.83,14.47,22.9,47,kitchen,cup
557258,1,000000557258.jpg,500,331,71015.41815,0,20.18,181.61,275.78,310.54,70,furniture,toilet
485237,4,000000485237.jpg,174,640,156.43585,0,492.89,96.25,15.22,15.79,8,vehicle,truck
208901,4,000000208901.jpg,427,640,7094.8108,0,232.67,148.37,193.32,136.22,5,vehicle,airplane
110721,4,000000110721.jpg,418,640,677.03315,0,223.41,310.23,22.4,52.39,1,person,person
134689,1,000000134689.jpg,640,427,46474.6251,0,38.83,76.22,335.1,501.94,25,animal,giraffe
345261,4,000000345261.jpg,640,585,7614.71645,0,133.93,337.28,108.28,230.96,25,animal,giraffe
509719,6,000000509719.jpg,427,640,16148.58105,0,426.04,1.2,213.02,262.92,16,animal,bird
439593,5,000000439593.jpg,480,640,47.39015,0,75.32,216.71,5.79,13.06,1,person,person
124277,4,000000124277.jpg,481,640,249.44035,0,592.19,300.9,17.04,18.88,3,vehicle,car
426268,3,000000426268.jpg,427,640,1146.04345,0,271.81,122.92,39.21,66.57,1,person,person
129416,5,000000129416.jpg,375,500,911.42185,0,262.25,219.51,45.05,34.31,21,animal,cow
518213,2,000000518213.jpg,480,640,366.8902,0,0,118.54,20.25,30.93,21,animal,cow
419312,4,000000419312.jpg,500,375,1431.4674,0,0,0,24,78.5,47,kitchen,cup
96825,1,000000096825.jpg,503,640,177.38795,0,274.92,380.98,93.02,27.04,35,sports,skis
562229,3,000000562229.jpg,640,640,277.25285,0,501.79,256.09,14.35,30.25,1,person,person
7795,1,000000007795.jpg,427,640,60.952,0,625.52,256.08,14.32,5.17,75,electronic,remote
318238,4,000000318238.jpg,640,478,5813.7985,0,248.02,106.78,109.26,103.47,17,animal,cat
385719,3,000000385719.jpg,421,640,224.50815,0,199.57,256.3,22.61,14.75,74,electronic,mouse
373382,1,000000373382.jpg,640,480,30976,1,214,0,265,360,1,person,person
498032,1,000000498032.jpg,464,640,1463.23605,0,389.1,98.4,37.52,120.07,75,electronic,remote
415716,6,000000415716.jpg,480,640,14754.8471,0,0,379.06,239.41,93.63,63,furniture,couch
429690,3,000000429690.jpg,427,640,1060.93655,0,354.59,234.3,267.99,14.14,15,outdoor,bench
248112,1,000000248112.jpg,480,640,290.52105,0,600.18,257.19,32.87,15.06,43,sports,tennis racket
410735,4,000000410735.jpg,512,640,13206.49445,0,45.22,30.59,151.6,115.7,51,kitchen,bowl
397354,5,000000397354.jpg,480,640,206.2334,0,434.69,162.15,14.65,22.25,46,kitchen,wine glass
579321,5,000000579321.jpg,498,640,31093.79615,0,94.78,0.95,240.66,211.01,1,person,person
376310,6,000000376310.jpg,480,640,480.6082,0,599.46,289.14,27,21.94,70,furniture,toilet
322429,2,000000322429.jpg,640,472,4771.05675,0,151.05,364.84,80.92,77.68,51,kitchen,bowl
404128,3,000000404128.jpg,427,640,23541.39925,0,34.34,147.46,492.69,192.36,5,vehicle,airplane
161044,5,000000161044.jpg,229,640,183.36685,0,361.11,183.01,22.18,22.18,5,vehicle,airplane
248810,4,000000248810.jpg,500,375,92.54435,0,238.41,139.47,7.81,21.78,1,person,person
11511,5,000000011511.jpg,464,640,4610.6455,0,1.27,51.73,61.55,162.56,1,person,person
396903,3,000000396903.jpg,427,640,112.40395,0,260.4,316.7,11.04,14.42,1,person,person
27768,1,000000027768.jpg,612,612,676.86515,0,4.94,373.14,21.96,41.68,1,person,person
418959,5,000000418959.jpg,427,640,2779.19355,0,255.06,150.15,81.54,53.56,16,animal,bird
475150,3,000000475150.jpg,427,640,70225.70105,0,140.09,46.06,499.91,375.18,25,animal,giraffe
337987,3,000000337987.jpg,480,640,60488.15315,0,157.37,56.5,260.55,423.5,16,animal,bird
249643,4,000000249643.jpg,461,640,534.38595,0,352.57,196.47,27.99,27.68,1,person,person
306582,3,000000306582.jpg,480,640,1190.3903,0,378.79,266.59,64.03,60.33,21,animal,cow
147745,4,000000147745.jpg,480,640,44758.08685,0,354.36,129.78,224.98,237.31,8,vehicle,truck
154000,4,000000154000.jpg,480,640,748.6848,0,601.73,268.18,38.02,23.35,8,vehicle,truck
161978,3,000000161978.jpg,433,640,2168,1,482,162,31,93,1,person,person
366711,4,000000366711.jpg,640,427,32815,1,1,160,416,328,55,food,orange
106912,1,000000106912.jpg,612,612,525.2889,0,217.37,382.99,73.22,23.72,41,sports,skateboard
548555,1,000000548555.jpg,426,640,170337.9973,0,0.28,0.31,625.19,425.69,58,food,hot dog
217872,1,000000217872.jpg,500,334,978.5456,0,148.83,179.37,84.21,54.14,36,sports,snowboard
139,2,000000000139.jpg,426,640,2362.48975,0,321.21,231.22,125.56,88.93,67,furniture,dining table
474021,3,000000474021.jpg,375,500,6013,1,265,132,108,160,84,indoor,book
506178,4,000000506178.jpg,500,375,320.19555,0,153.87,248.89,20.27,17.82,75,electronic,remote
159399,2,000000159399.jpg,480,640,2386.0222,0,337.96,278.98,45.18,118.52,1,person,person
109827,6,000000109827.jpg,424,640,31871.6776,0,157.21,128.63,250.59,242.97,88,indoor,teddy bear
89296,1,000000089296.jpg,426,640,810.12715,0,347.22,35.18,50.68,97.28,39,sports,baseball bat
320490,1,000000320490.jpg,426,640,546.02775,0,548.73,173.4,27.77,30.11,37,sports,sports ball
312263,2,000000312263.jpg,640,527,3687.52365,0,229.95,548.59,73.49,64.24,85,indoor,clock
446207,4,000000446207.jpg,480,640,65212.08915,0,108.49,282.43,392.61,187.3,77,electronic,cell phone
175438,5,000000175438.jpg,468,640,2294,1,166,205,178,40,3,vehicle,car
95069,6,000000095069.jpg,450,600,321.8023,0,263.57,218.62,21.9,18.98,85,indoor,clock
161397,3,000000161397.jpg,480,640,9585.7547,0,282.35,0,83.68,180.23,1,person,person
482436,1,000000482436.jpg,401,640,7893.1722,0,336.02,74.67,87.85,150.47,82,appliance,refrigerator
435880,4,000000435880.jpg,480,640,329.05355,0,85.29,369.72,22.2,21.48,73,electronic,laptop
426166,4,000000426166.jpg,332,500,6310.4634,0,105.67,172.78,149.93,123.52,2,vehicle,bicycle
484415,4,000000484415.jpg,240,320,30375.80685,0,0.54,7.57,229.8,229.8,70,furniture,toilet
68093,1,000000068093.jpg,480,640,16767.0208,0,349.48,30.2,113.26,280.45,1,person,person
405432,1,000000405432.jpg,375,500,6379.7367,0,7.48,246.49,100.18,97.89,60,food,donut
296317,3,000000296317.jpg,480,640,473.77725,0,277.99,284.09,32.91,30.09,25,animal,giraffe
202339,4,000000202339.jpg,640,480,504.05635,0,458.51,560.52,21.49,38.12,1,person,person
355817,2,000000355817.jpg,480,640,499.6133,0,411.39,199.95,20.89,37.95,1,person,person
357748,2,000000357748.jpg,480,640,35.9758,0,47.98,193.64,4.18,34.28,1,person,person
423617,4,000000423617.jpg,480,640,3292.2971,0,0,153.35,56.1,68.57,3,vehicle,car
234660,4,000000234660.jpg,480,640,63213.0872,0,35.6,90.43,581.39,234.06,7,vehicle,train
58111,4,000000058111.jpg,490,500,783.67135,0,0,54.66,110.88,12.18,84,indoor,book
