id,license,file_name,rights_holder,height,width,area,iscrowd,X_bb,Y_bb,width_bb,heigth_bb,category_id,supercategory,name,link,
411500,3,Mollusca/Olivella_biplicata/227b09b8796e45d5f641fcc61576423d.jpg,Ken-ichi_Ueda,800,800,56980,0,274,162,259,440,4,Mollusca,Olivella_biplicata,,
411502,3,Mollusca/Olivella_biplicata/9e8ca042b0119ba0e81ade16787d3bf1.jpg,Liam_O'Brien,800,600,76504,0,85,32,292,524,4,Mollusca,Olivella_biplicata,,
411507,3,Mollusca/Olivella_biplicata/ef050de5e6aec1d037d9b5652cf2e234.jpg,Ken-ichi_Ueda,800,600,52640,0,133,133,235,448,4,Mollusca,Olivella_biplicata,,
411516,3,Mollusca/Olivella_biplicata/47e40a7ae718e4800b2e5155da11ec4f.jpg,Gena_Bentall,726,800,57886.5,0,78,108,259,447,4,Mollusca,Olivella_biplicata,,
412468,3,Mollusca/Neobernaya_spadicea/c1b4b349018342c22de2f5eab45a5651.jpg,bethadamyk,598,800,73750,0,132,53,500,295,22,Mollusca,Neobernaya_spadicea,,
412469,3,Mollusca/Neobernaya_spadicea/0fa786796f70b83e22aa0580e1065110.jpg,Lorri-Gong,600,800,152685,0,31,43,702,435,22,Mollusca,Neobernaya_spadicea,,
412473,3,Mollusca/Neobernaya_spadicea/ec72944232b5e6f961cddfdcd889c363.jpg,Michael_Collins,600,800,17955,0,346,224,210,171,22,Mollusca,Neobernaya_spadicea,,
423532,3,Mollusca/Lottia_gigantea/e078adf0b805c7fc7e2b4ea47fec1cae.jpg,Liam_O'Brien,600,800,206800,0,0,83,800,517,177,Mollusca,Lottia_gigantea,,
423534,3,Mollusca/Lottia_gigantea/d6964e984920b5a86c2f4a0f287efa54.jpg,cordezalophus,600,800,106832,0,193,245,607,352,177,Mollusca,Lottia_gigantea,,
423540,3,Mollusca/Lottia_gigantea/53f0211837d48d5ffcfbbf3e34d1248d.jpg,fleist,534,800,128427,0,319,0,481,534,177,Mollusca,Lottia_gigantea,,
423543,3,Mollusca/Lottia_gigantea/89cb320f103c392483bb4eb24ba46423.jpg,Susan_J._Hewitt,597,800,20025,0,342,244,225,178,177,Mollusca,Lottia_gigantea,,
423544,3,Mollusca/Lottia_gigantea/41b4b55816059d3c5206aeb2a1772bd5.jpg,Susan_J._Hewitt,597,800,27735,0,304,206,258,215,177,Mollusca,Lottia_gigantea,,
423550,3,Mollusca/Lottia_gigantea/4490960b00327dfb5c90e734d91a58aa.jpg,fleist,600,800,69184,0,196,90,376,368,177,Mollusca,Lottia_gigantea,,
423555,3,Mollusca/Lottia_gigantea/313d41e6241e6cb56ed30122831d189b.jpg,Liam_O'Brien,800,600,38497,0,169,258,281,274,177,Mollusca,Lottia_gigantea,,
423556,3,Mollusca/Lottia_gigantea/e04679bcd76d93a3945a6bd85fead002.jpg,jadiaz,800,600,47190,0,156,346,330,286,177,Mollusca,Lottia_gigantea,,
423563,3,Mollusca/Lottia_gigantea/4afc8bc95aa180f1ed3139c5fcef4b13.jpg,Liam_O'Brien,600,800,114800,0,125,82,560,410,177,Mollusca,Lottia_gigantea,,
429595,3,Mollusca/Leukoma_staminea/f567354b493e71c92164e2ad35136b65.jpg,Gena_Bentall,800,800,141110,0,123,98,412,685,284,Mollusca,Leukoma_staminea,,
429596,3,Mollusca/Leukoma_staminea/9a09300e7906c9dfab3c6d3fa2d270c2.jpg,Gena_Bentall,800,800,118922,0,103,69,388,613,284,Mollusca,Leukoma_staminea,,
429598,1,Mollusca/Leukoma_staminea/9802871c7755964b10c3d3380511f27b.jpg,Miguel_Ordeñana,800,600,13370,0,83,426,140,191,284,Mollusca,Leukoma_staminea,,
429599,1,Mollusca/Leukoma_staminea/e385136936d29045ed24d681709fa479.jpg,Miguel_Ordeñana,800,600,18511,0,158,494,214,173,284,Mollusca,Leukoma_staminea,,
429600,3,Mollusca/Leukoma_staminea/fe63523813a3863f7d1ab8e7d855a337.jpg,Gena_Bentall,800,600,24684,0,160,303,242,204,284,Mollusca,Leukoma_staminea,,
429608,3,Mollusca/Leukoma_staminea/66e75874878b079c3b71380bb3cc70a1.jpg,Jennifer_Rycenga,600,800,32912,0,156,230,272,242,284,Mollusca,Leukoma_staminea,,
429609,3,Mollusca/Leukoma_staminea/0ee54600f358c8d541fbed86d07e0b11.jpg,Jennifer_Rycenga,600,800,34843.5,0,248,165,267,261,284,Mollusca,Leukoma_staminea,,
429611,3,Mollusca/Leukoma_staminea/5985c6d2328e83b86de777d5176f451a.jpg,Paul_Norwood,450,800,91176,0,176,29,464,393,284,Mollusca,Leukoma_staminea,,
429618,3,Mollusca/Leukoma_staminea/72b5c5389e3ebefbd95f147eaa1cff99.jpg,Gena_Bentall,532,800,38253,0,262,139,311,246,284,Mollusca,Leukoma_staminea,,
429625,3,Mollusca/Leukoma_staminea/9ecd05ad6469c84f19da252d8da581ca.jpg,Jennifer_Rycenga,600,800,141204,0,127,5,492,574,284,Mollusca,Leukoma_staminea,,
429626,3,Mollusca/Leukoma_staminea/c31273cd1607064a8ac65aa9bc55ae96.jpg,Jennifer_Rycenga,600,800,130227,0,157,46,498,523,284,Mollusca,Leukoma_staminea,,
430046,3,Mollusca/Dreissena_polymorpha/6344e4d39395f613002db5d489231d47.jpg,Jakob_Fahr,705,800,202764,0,28,79,732,554,299,Mollusca,Dreissena_polymorpha,,
430857,3,Mollusca/Triopha_catalinae/d1c9cd21610713afe7228f717b1989eb.jpg,divemaster,600,800,81618,0,10,148,669,244,323,Mollusca,Triopha_catalinae,,
430862,3,Mollusca/Triopha_catalinae/92ad67b4737096223b808ee85a641982.jpg,divemaster,600,800,63452,0,39,164,547,232,323,Mollusca,Triopha_catalinae,,
430863,3,Mollusca/Triopha_catalinae/e853ef43c37396bc500751f817710466.jpg,Lorri-Gong,533,800,81900,0,72,111,630,260,323,Mollusca,Triopha_catalinae,,
430865,3,Mollusca/Triopha_catalinae/671bf91e6ad624f301f053c1775611f9.jpg,pbarrett5275,800,600,46200,0,92,233,330,280,323,Mollusca,Triopha_catalinae,,
430885,3,Mollusca/Triopha_catalinae/1f095095af524933156fb0c4e9e52f5d.jpg,divemaster,600,800,27051,0,195,135,254,213,323,Mollusca,Triopha_catalinae,,
430888,6,Mollusca/Triopha_catalinae/e1e2a38addbb35272372a53a6020f137.jpg,Mr._Wolf,532,800,48657,0,330,118,294,331,323,Mollusca,Triopha_catalinae,,
430906,3,Mollusca/Triopha_catalinae/14c833f3769975fa7ce50d001f712c38.jpg,mongoose57,800,600,6185.5,0,253,377,139,89,323,Mollusca,Triopha_catalinae,,
430907,6,Mollusca/Triopha_catalinae/bc6a9637e0d39182037404aa650b85de.jpg,Mr._Wolf,532,800,39888,0,198,94,288,277,323,Mollusca,Triopha_catalinae,,
430911,3,Mollusca/Triopha_catalinae/61a75f4e9253ac7ce85aa3104ebcebc6.jpg,cassidy,600,800,23850,0,259,195,225,212,323,Mollusca,Triopha_catalinae,,
433334,3,Mollusca/Mercenaria_mercenaria/68b514b4657dd99e631dd6d6beb99e16.jpg,ganderson,800,600,26944.5,0,127,327,253,213,359,Mollusca,Mercenaria_mercenaria,,
439676,6,Mollusca/Thylacodes_squamigerus/b2b7e0caaa44f6afe147f11ede3a65e6.jpg,Don_Loarie,666,800,174078,0,68,82,684,509,494,Mollusca,Thylacodes_squamigerus,,
439677,3,Mollusca/Thylacodes_squamigerus/0203c253f7769534a6f67c6db0b798aa.jpg,R.J._Adams,532,800,13846,0,294,171,172,161,494,Mollusca,Thylacodes_squamigerus,,
442253,3,Mollusca/Cryptochiton_stelleri/3efecdff4654186e29289b2f9cd01dae.jpg,mkrach,800,800,42465,0,268,333,447,190,516,Mollusca,Cryptochiton_stelleri,,
442256,3,Mollusca/Cryptochiton_stelleri/0f47b97a49767610666d846527156f61.jpg,mseaver,600,800,66951,0,172,162,387,346,516,Mollusca,Cryptochiton_stelleri,,
442257,3,Mollusca/Cryptochiton_stelleri/fc50fff20f898902c69392ea28891697.jpg,mseaver,600,800,89776,0,107,79,496,362,516,Mollusca,Cryptochiton_stelleri,,
442261,3,Mollusca/Cryptochiton_stelleri/f67e94c32f37aa2b2a8c0c41c501dc0a.jpg,Catie,800,532,7684,0,133,555,136,113,516,Mollusca,Cryptochiton_stelleri,,
442262,3,Mollusca/Cryptochiton_stelleri/0dc5e0fd1432363728c94b98eca25f51.jpg,laurahersz,600,800,60828,0,204,233,444,274,516,Mollusca,Cryptochiton_stelleri,,
442284,3,Mollusca/Cryptochiton_stelleri/d1696ea7fca1701700a88745968d73c7.jpg,sleepypenguin,600,800,64600,0,226,123,400,323,516,Mollusca,Cryptochiton_stelleri,,
442287,3,Mollusca/Cryptochiton_stelleri/cf24785a91dda5a37abfed33c31d0856.jpg,Jakob_Fahr,800,600,124880,0,18,234,560,446,516,Mollusca,Cryptochiton_stelleri,,
442296,3,Mollusca/Cryptochiton_stelleri/6e4cb37e115d4b6b2358526e677e58f6.jpg,sleepypenguin,800,600,98674.5,0,77,160,471,419,516,Mollusca,Cryptochiton_stelleri,,
444579,3,Mollusca/Euglandina_rosea/8ce1ca2caa67a97bb67daf69f826b83e.jpg,serracaris,800,600,113324,0,115,41,328,691,577,Mollusca,Euglandina_rosea,,
448305,3,Mollusca/Oligyra_orbiculata/04f3b9a0824b68666d1a1e5200079232.jpg,Aaron_Lincoln,800,450,2516,0,221,475,74,68,695,Mollusca,Oligyra_orbiculata,,
448306,3,Mollusca/Oligyra_orbiculata/35235c5f8fd28460706dccc1c79f5be6.jpg,Aaron_Lincoln,800,450,1677.5,0,269,435,61,55,695,Mollusca,Oligyra_orbiculata,,
448307,3,Mollusca/Oligyra_orbiculata/742923fc92ad3ad2ab1016cd3331b7f5.jpg,Aaron_Lincoln,800,450,2546,0,241,438,67,76,695,Mollusca,Oligyra_orbiculata,,
448314,3,Mollusca/Oligyra_orbiculata/58d3cd634636f5e3b6b40f5359435ff8.jpg,gbrucks,800,610,36683.5,0,211,279,329,223,695,Mollusca,Oligyra_orbiculata,,
448315,3,Mollusca/Oligyra_orbiculata/cb2dad6232a7d230f141cbd5954cd275.jpg,gbrucks,800,607,55068,0,217,264,312,353,695,Mollusca,Oligyra_orbiculata,,
451377,3,Mollusca/Doris_montereyensis/7a46f07a28c2fa8238f37f64feaa4b33.jpg,Paul_Norwood,800,600,131721,0,8,148,498,529,790,Mollusca,Doris_montereyensis,,
451378,3,Mollusca/Doris_montereyensis/43683b6c97aa3a54bd10cc1077d9d337.jpg,Liam_O'Brien,696,800,236076,0,12,55,764,618,790,Mollusca,Doris_montereyensis,,
451383,3,Mollusca/Doris_montereyensis/c56602f2482d51989c75d2f2297d726f.jpg,Liam_O'Brien,520,800,175143,0,22,20,739,474,790,Mollusca,Doris_montereyensis,,
451389,3,Mollusca/Doris_montereyensis/1891b59f64cad90ec6f10e03ef8914eb.jpg,Paul_Norwood,800,600,154322,0,43,128,511,604,790,Mollusca,Doris_montereyensis,,
451401,3,Mollusca/Doris_montereyensis/5b497a208e797db27a60ceade359b621.jpg,divemaster,600,800,25969.5,0,253,225,261,199,790,Mollusca,Doris_montereyensis,,
451403,1,Mollusca/Doris_montereyensis/19d3be4042ce9fa54e983c30a2b8f168.jpg,Brenna_Green,600,800,64527,0,224,118,411,314,790,Mollusca,Doris_montereyensis,,
451414,3,Mollusca/Doris_montereyensis/f77742c8979c6d4d56add6c4f53d607e.jpg,Liam_O'Brien,800,600,46813.5,0,248,234,309,303,790,Mollusca,Doris_montereyensis,,
451416,3,Mollusca/Doris_montereyensis/803c4fb3bada6fc576e33e3f1f6b82ac.jpg,Liam_O'Brien,542,800,45240,0,276,4,312,290,790,Mollusca,Doris_montereyensis,,
451425,3,Mollusca/Doris_montereyensis/fd0d650d53b5dee1815f37abc42da028.jpg,Liam_O'Brien,800,600,220418.5,0,8,33,587,751,790,Mollusca,Doris_montereyensis,,
451426,3,Mollusca/Doris_montereyensis/5d98d5a4c9b9615a2d7a05e337d77e9c.jpg,divemaster,600,800,18375,0,346,114,175,210,790,Mollusca,Doris_montereyensis,,
451432,3,Mollusca/Doris_montereyensis/0122ff73f7e21466c3002f4dd05c5963.jpg,Liam_O'Brien,648,800,232372,0,21,10,772,602,790,Mollusca,Doris_montereyensis,,
460950,6,Mollusca/Diaulula_sandiegensis/5fed055467eb30f6f2062782324c33b0.jpg,Evie_Fachon,600,800,4981.5,0,312,303,81,123,1003,Mollusca,Diaulula_sandiegensis,,
460978,3,Mollusca/Diaulula_sandiegensis/98e6f2a805449efe1c8ea9379c650e58.jpg,constance,800,600,39783.5,0,126,312,251,317,1003,Mollusca,Diaulula_sandiegensis,,
460979,3,Mollusca/Diaulula_sandiegensis/488777ddff8d0e0ddb54d6f12abf5f60.jpg,constance,800,600,45454.5,0,69,359,351,259,1003,Mollusca,Diaulula_sandiegensis,,
460983,3,Mollusca/Diaulula_sandiegensis/061f1a9b310ffe237c02877689ab4a8a.jpg,apatten,582,800,67392,0,135,105,384,351,1003,Mollusca,Diaulula_sandiegensis,,
460984,3,Mollusca/Diaulula_sandiegensis/d79e811cb839ee020df3c467067bd9c5.jpg,abr,604,800,9088,0,370,338,128,142,1003,Mollusca,Diaulula_sandiegensis,,
460989,3,Mollusca/Diaulula_sandiegensis/e1d2a3c381ec5eb74e8af4666844810e.jpg,cassidy,600,800,11221,0,301,266,229,98,1003,Mollusca,Diaulula_sandiegensis,,
461000,3,Mollusca/Diaulula_sandiegensis/02b02789b5e7e5085762d9d01fa4ffbc.jpg,jakerc17,800,600,7864.5,0,181,471,107,147,1003,Mollusca,Diaulula_sandiegensis,,
462916,3,Mollusca/Katharina_tunicata/c48ea318e02214da14e41bd15b31f966.jpg,davy_jones,533,800,3263.5,0,320,221,61,107,1054,Mollusca,Katharina_tunicata,,
469777,3,Mollusca/Sypharochiton_pelliserpentis/9900b8f958537edb5fabefed2704c974.jpg,Darrell_Crisp,646,800,150453,0,95,89,657,458,1178,Mollusca,Sypharochiton_pelliserpentis,,
471349,3,Mollusca/Neverita_lewisii/f1f52ae17fabe7676055f8bb4d74b641.jpg,Donna_Pomeroy,600,800,122476,0,126,53,536,457,1219,Mollusca,Neverita_lewisii,,
471350,3,Mollusca/Neverita_lewisii/b32860dd2b2aafa276200801351d7b96.jpg,Marine_Life_Sanctuaries_Society_of_British_Columbia,533,800,20044.5,0,265,231,249,161,1219,Mollusca,Neverita_lewisii,,
476391,3,Mollusca/Rumina_decollata/5a67bc08a98332928436e27b2adea1ca.jpg,Aaron_Lincoln,800,450,15268.5,0,100,349,261,117,1343,Mollusca,Rumina_decollata,,
476408,3,Mollusca/Rumina_decollata/5ed3389d117e27758ab8fbfda2f4ba93.jpg,Jacob_Hoyle,800,451,60697,0,5,207,406,299,1343,Mollusca,Rumina_decollata,,
476414,3,Mollusca/Rumina_decollata/a81cbf7c81bd6f7bcd72ee6e061c0fcf.jpg,"Curator,_James_M._Bryant",600,800,132392,0,121,48,494,536,1343,Mollusca,Rumina_decollata,,
476423,3,Mollusca/Rumina_decollata/c90464d185d27fbeff397a5194149325.jpg,Jenae_Olson,800,440,101283,0,46,76,318,637,1343,Mollusca,Rumina_decollata,,
476435,3,Mollusca/Rumina_decollata/d6c64a2aabfca568337403d0aac3b531.jpg,catabbott,686,800,9115.5,0,294,325,177,103,1343,Mollusca,Rumina_decollata,,
476441,3,Mollusca/Rumina_decollata/661b68e97d12514e956d221d85b230c6.jpg,Cesar_Pollo,533,800,17617,0,300,204,223,158,1343,Mollusca,Rumina_decollata,,
476454,1,Mollusca/Rumina_decollata/5377be8de9082b71ef444f2b35ba07af.jpg,J._N._Stuart,534,800,104809,0,74,100,643,326,1343,Mollusca,Rumina_decollata,,
476464,3,Mollusca/Rumina_decollata/34cadbd98392841064e45a55bb1da41e.jpg,kauffy94,800,600,18091,0,196,273,158,229,1343,Mollusca,Rumina_decollata,,
476472,3,Mollusca/Rumina_decollata/205963567af0deea683bc83a0399189f.jpg,Daniel_Palmer,799,800,31160,0,191,323,410,152,1343,Mollusca,Rumina_decollata,,
478597,3,Mollusca/Calliostoma_ligatum/4fdd4729c6898149bcce2798e84446a8.jpg,Gena_Bentall,800,800,41555.5,0,128,373,383,217,1402,Mollusca,Calliostoma_ligatum,,
478600,3,Mollusca/Calliostoma_ligatum/92c9a94a38c7abd9f1da380774c3f874.jpg,Gena_Bentall,600,800,20904,0,296,186,208,201,1402,Mollusca,Calliostoma_ligatum,,
478605,3,Mollusca/Calliostoma_ligatum/d44eaf3c3b966b4b9aca500ac9674c68.jpg,Karen,800,600,11467.5,0,240,358,139,165,1402,Mollusca,Calliostoma_ligatum,,
478606,3,Mollusca/Calliostoma_ligatum/6923e413df64426de4b88095770edb7b.jpg,Karen,600,800,9908.5,0,601,306,133,149,1402,Mollusca,Calliostoma_ligatum,,
478607,3,Mollusca/Calliostoma_ligatum/ebf1da4edb2e71b5544975da51f63dd0.jpg,Gena_Bentall,800,600,6844,0,224,308,116,118,1402,Mollusca,Calliostoma_ligatum,,
478608,3,Mollusca/Calliostoma_ligatum/a658939c273a995cb1003e4f4c7f80a8.jpg,Gena_Bentall,800,600,20800,0,200,438,208,200,1402,Mollusca,Calliostoma_ligatum,,
478617,3,Mollusca/Calliostoma_ligatum/f07123f876c9a5b6f455eff7f78ce3e4.jpg,Erin_McKittrick,707,800,165707.5,0,188,76,557,595,1402,Mollusca,Calliostoma_ligatum,,
478618,3,Mollusca/Calliostoma_ligatum/6cdf76c619634468da1dabec1163482e.jpg,elbowingpenalty,800,598,16975,0,150,228,175,194,1402,Mollusca,Calliostoma_ligatum,,
478619,3,Mollusca/Calliostoma_ligatum/302d429a33a10099feffef07316bb17e.jpg,Paul_Norwood,800,600,14389.5,0,238,359,181,159,1402,Mollusca,Calliostoma_ligatum,,
478620,3,Mollusca/Calliostoma_ligatum/2d32f333486ba6764a1bd92cfbdad579.jpg,Erin_McKittrick,533,800,19008,0,215,229,216,176,1402,Mollusca,Calliostoma_ligatum,,
479870,3,Mollusca/Limax_maximus/0f6cfd2848c8e0a00ce6a04009ba8e38.jpg,minazaki,600,800,64390.5,0,226,115,369,349,1446,Mollusca,Limax_maximus,,
479879,3,Mollusca/Limax_maximus/51ae6415aa11ee9e4c65846ab24a3ea2.jpg,Beate_&_Heinz_Beyerlein,600,800,13149.5,0,240,255,289,91,1446,Mollusca,Limax_maximus,,
479920,3,Mollusca/Limax_maximus/53ae0616cb3384b7bb63ba3897a1e5c2.jpg,seegorton,800,600,67482,0,64,206,489,276,1446,Mollusca,Limax_maximus,,
482234,3,Mollusca/Nucella_lamellosa/443fa5f1d7f982b23a10d7229e606ad8.jpg,blitzen1986,600,800,190000,0,0,70,800,475,1486,Mollusca,Nucella_lamellosa,,
482235,3,Mollusca/Nucella_lamellosa/5db9f1e8e06dfe9584a68e0f56162edf.jpg,blitzen1986,600,800,197600,0,0,0,800,494,1486,Mollusca,Nucella_lamellosa,,
482236,3,Mollusca/Nucella_lamellosa/a677f2a615ef19c5f6d7555645978664.jpg,James_Maughn,600,800,42471,0,290,174,286,297,1486,Mollusca,Nucella_lamellosa,,
482239,3,Mollusca/Nucella_lamellosa/e37280d79f9092ea9a308db5bf3b6184.jpg,rolandobio,533,800,31506,0,316,81,178,354,1486,Mollusca,Nucella_lamellosa,,
482240,3,Mollusca/Nucella_lamellosa/4d7936804e0cb6e039f3ed603daba48f.jpg,Mike,531,800,21532.5,0,219,209,297,145,1486,Mollusca,Nucella_lamellosa,,
482241,3,Mollusca/Nucella_lamellosa/408b7e2edeafbe7dc622e8431d81fc9d.jpg,Ben_Moran,600,800,23310,0,256,191,252,185,1486,Mollusca,Nucella_lamellosa,,
482242,3,Mollusca/Nucella_lamellosa/f79338cf41799a1b50ad747ecf190a2d.jpg,rolandobio,533,800,80178,0,186,98,498,322,1486,Mollusca,Nucella_lamellosa,,
482244,3,Mollusca/Nucella_lamellosa/642a68fad12ef72989e276d4e15bcdda.jpg,Mike,600,800,8266.5,0,286,213,167,99,1486,Mollusca,Nucella_lamellosa,,
482245,3,Mollusca/Nucella_lamellosa/122b1adb0a4d27d6cf8ca687533aef5f.jpg,salmonskyview,511,800,132330,0,94,50,660,401,1486,Mollusca,Nucella_lamellosa,,
482250,3,Mollusca/Nucella_lamellosa/28c2a4418ac14880f6a1406cce656052.jpg,Mike,600,800,22532,0,263,304,262,172,1486,Mollusca,Nucella_lamellosa,,
482252,3,Mollusca/Nucella_lamellosa/9c1eb4675d4e820230cf446b52475caf.jpg,bcassman,800,600,5369,0,177,325,91,118,1486,Mollusca,Nucella_lamellosa,,
486309,3,Mollusca/Littorina_littorea/9a8e19e738ec8ff8428fdd97305ae6a8.jpg,Dan_Horowitz,800,450,9312.5,0,126,332,149,125,1587,Mollusca,Littorina_littorea,,
486323,3,Mollusca/Littorina_littorea/cea5b8ac30e1dba7d7c695424d543f7b.jpg,chamaeleo,800,600,5286.5,0,241,349,109,97,1587,Mollusca,Littorina_littorea,,
491559,3,Mollusca/Clinocardium_nuttallii/d1e03bcd12cd4de802d35155365c87ac.jpg,Neil,532,800,112570.5,0,170,47,497,453,1696,Mollusca,Clinocardium_nuttallii,,
491565,3,Mollusca/Clinocardium_nuttallii/7ecce91d8dbe67aa644e034e648ebf4f.jpg,invertboy,800,600,81873.5,0,68,251,439,373,1696,Mollusca,Clinocardium_nuttallii,,
491566,3,Mollusca/Clinocardium_nuttallii/ad88407dc218cbcad6de003dedae1c88.jpg,efdoan,800,600,79130,0,73,176,410,386,1696,Mollusca,Clinocardium_nuttallii,,
491567,3,Mollusca/Clinocardium_nuttallii/1dcae8514ed37a5be0420df40b3199e6.jpg,kristward,800,600,9658.5,0,201,309,141,137,1696,Mollusca,Clinocardium_nuttallii,,
491568,3,Mollusca/Clinocardium_nuttallii/0b5d109dce04a580e5693731ae6a16f2.jpg,Donna_Pomeroy,600,800,101250.5,0,167,94,481,421,1696,Mollusca,Clinocardium_nuttallii,,
491569,3,Mollusca/Clinocardium_nuttallii/3ce458f525d776a59e737dbaae77e012.jpg,Donna_Pomeroy,599,800,169460,0,24,90,740,458,1696,Mollusca,Clinocardium_nuttallii,,
491577,3,Mollusca/Clinocardium_nuttallii/adea12219278932cb2d83ea61bb01eb1.jpg,Donna_Pomeroy,600,800,96577,0,157,125,437,442,1696,Mollusca,Clinocardium_nuttallii,,
491578,3,Mollusca/Clinocardium_nuttallii/5e47c4dc88e02700701b2d6a22fb5858.jpg,efdoan,800,600,22353.5,0,213,420,247,181,1696,Mollusca,Clinocardium_nuttallii,,
491580,3,Mollusca/Clinocardium_nuttallii/cc97dfc424b57861ea23b7949ea10129.jpg,Neil,450,800,40898,0,193,71,286,286,1696,Mollusca,Clinocardium_nuttallii,,
491581,3,Mollusca/Clinocardium_nuttallii/20f07e4f926a0b567c70496b701e6761.jpg,Neil,800,451,47997.5,0,72,267,263,365,1696,Mollusca,Clinocardium_nuttallii,,
493570,3,Mollusca/Ariolimax_californicus/7ae91c60c40205c8165f91d2f78910e9.jpg,mkmcd,800,741,210951,0,34,73,702,601,1749,Mollusca,Ariolimax_californicus,,
493571,3,Mollusca/Ariolimax_californicus/585498875b45c0a0a5c9bf81f32adf26.jpg,Brittany_Burson,800,600,35854,0,69,309,364,197,1749,Mollusca,Ariolimax_californicus,,
493572,3,Mollusca/Ariolimax_californicus/820b9f8ccfe80b4a5af9d1d6ac07d71f.jpg,robertgeorge,450,800,47850,0,39,95,638,150,1749,Mollusca,Ariolimax_californicus,,
493573,3,Mollusca/Ariolimax_californicus/193a0e6b01cbd93e31e8e6392abe224d.jpg,Gena_Bentall,800,800,114837,0,131,217,606,379,1749,Mollusca,Ariolimax_californicus,,
493649,3,Mollusca/Crepidula_fornicata/5c52293299e5ddb60aa0bec0a3077008.jpg,David_Tonnessen,533,800,35532,0,236,149,329,216,1753,Mollusca,Crepidula_fornicata,,
498081,3,Mollusca/Caracolus_caracolla/f9c677957f2bcbb9e531c0df0dec65a5.jpg,adrianaaluna,800,600,7336,0,202,344,112,131,1855,Mollusca,Caracolus_caracolla,,
498096,3,Mollusca/Caracolus_marginella/c3ae018056dca4178b9fa90ddf069b85.jpg,francis787,800,600,7888,0,258,286,116,136,1857,Mollusca,Caracolus_marginella,,
498100,3,Mollusca/Caracolus_marginella/ca3d2c25d4d562b4671836c71010efc1.jpg,valerialozada,800,600,12397,0,236,404,154,161,1857,Mollusca,Caracolus_marginella,,
498101,3,Mollusca/Caracolus_marginella/79a32d6e5e7170ae3de008f70d0e9a77.jpg,karla-aran,800,600,8154,0,270,181,108,151,1857,Mollusca,Caracolus_marginella,,
503532,3,Mollusca/Mytilus_californianus/37bcb857cce7c1e4900e0b15a7eb4a88.jpg,miriamm,600,800,238501.5,0,0,0,799,597,1982,Mollusca,Mytilus_californianus,,
503556,3,Mollusca/Mytilus_californianus/e33e1940b87e81e3377c6d90ef9200bf.jpg,famm95,600,800,220200,0,61,0,734,600,1982,Mollusca,Mytilus_californianus,,
503564,3,Mollusca/Mytilus_californianus/1ece57351fb884b9e1fb71a522467745.jpg,salmonskyview,595,800,109537.5,0,80,119,635,345,1982,Mollusca,Mytilus_californianus,,
503590,3,Mollusca/Mytilus_californianus/db376ab6b8f1fce791c56f3ed49d8cdd.jpg,James_Bailey,533,800,52614,0,222,145,444,237,1982,Mollusca,Mytilus_californianus,,
503600,2,Mollusca/Mytilus_californianus/4d38f9d7bc8c1cc09846a3104d89c1c2.jpg,calopteryx,800,775,113287.5,0,140,172,477,475,1982,Mollusca,Mytilus_californianus,,
507556,6,Mollusca/Nuttallina_californica/f23de14fb445eb8e901140016784101b.jpg,Don_Loarie,530,800,116795,0,42,101,710,329,2083,Mollusca,Nuttallina_californica,,
509775,3,Mollusca/Tegula_funebralis/3d2c425cc84b39c80655352b565291b8.jpg,Luis,600,800,14734.5,0,294,195,209,141,2135,Mollusca,Tegula_funebralis,,
509776,3,Mollusca/Tegula_funebralis/448d99c877b3b6fe56a5cdead0ef3c37.jpg,charlie,800,600,236412,0,6,2,594,796,2135,Mollusca,Tegula_funebralis,,
509785,3,Mollusca/Tegula_funebralis/bf5b73e3b7869c89e0555afdba84a3c5.jpg,Marisa_Agarwal,800,800,126756,0,60,137,503,504,2135,Mollusca,Tegula_funebralis,,
509802,3,Mollusca/Tegula_funebralis/c3fa9018269937cff5b45d8455502c83.jpg,daydream,600,800,197400,0,95,5,705,560,2135,Mollusca,Tegula_funebralis,,
509805,3,Mollusca/Tegula_funebralis/285fdcf54e1d4167858bbd1753add3b3.jpg,Daniel_George,800,600,61182,0,151,199,309,396,2135,Mollusca,Tegula_funebralis,,
509813,3,Mollusca/Tegula_funebralis/48f35c0aef1f5081a416fbddf88c19a7.jpg,natalienoyo,800,600,46248,0,157,260,282,328,2135,Mollusca,Tegula_funebralis,,
509815,3,Mollusca/Tegula_funebralis/cafaaaa1572e5bde9543b8b3a03960a8.jpg,Chris_Brown,800,600,20663.5,0,141,385,187,221,2135,Mollusca,Tegula_funebralis,,
509822,3,Mollusca/Tegula_funebralis/9ba7d024aaa774d95e1e59593c620dba.jpg,lhillmann,600,800,19897,0,338,202,202,197,2135,Mollusca,Tegula_funebralis,,
511188,3,Mollusca/Discus_rotundatus/86bf1b23e98a83453cf6511607637f60.jpg,Lisa_Provencher,800,600,66005,0,173,234,307,430,2173,Mollusca,Discus_rotundatus,,
511189,3,Mollusca/Discus_rotundatus/cffcd37f5a1733507810c913a18b3101.jpg,Jakob_Fahr,800,800,31531.5,0,237,369,273,231,2173,Mollusca,Discus_rotundatus,,
511192,3,Mollusca/Discus_rotundatus/a8f51df1780e58d573252181a51b4b7c.jpg,sheenachin,800,600,8384,0,179,296,128,131,2173,Mollusca,Discus_rotundatus,,
